backbone,dataset,method,variant,seed,run_id,source_artifact,commit,evidence_tier,manuscript_role,paired_control_run_id,paired_variant,pair_valid,parameter_match_pct,trainability_regime,trainable_parameters,selector_metric,selected_epoch,balanced_accuracy,macro_f1,kappa,weighted_f1,audit_status,audit_notes,selection_rule,artifact_final_status,artifact_audit_note,artifact_checks,source_selected_epoch,source_balanced_accuracy,source_macro_f1,source_cohen_kappa,source_weighted_f1,source_trainable_parameter_fraction,source_adapter_parameter_count,source_total_parameters,source_peak_gpu_memory_bytes,source_training_wall_seconds,source_time_per_epoch_seconds
CBraMod,tuev,lora,none,1024,tuev_cbramod_frozen_lora_qkv_r8_s1024_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_lora_qkv_r8_s1024_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,16279206,validation_kappa,3,0.5510944352881163,0.5203032753126721,0.5481454694624113,0.7650521159912209,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,3,0.551094435288,0.520303275313,0.548145469462,0.765052115991,0.7692293807410913,0,21163006,473332736,15815.096925020218,732.9127766370773
CBraMod,tuev,lora,none,3407,tuev_cbramod_frozen_lora_qkv_r8_s3407_lr1e-4_b8_e20_resub,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_lora_qkv_r8_s3407_lr1e-4_b8_e20_resub,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,16279206,validation_kappa,5,0.5487286893225037,0.5287687307521074,0.5310620215897752,0.7577905390019238,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.548728689323,0.528768730752,0.53106202159,0.757790539002,0.7692293807410913,0,21163006,473332736,16526.810379981995,760.3436931371689
CBraMod,tuev,lora,none,42,tuev_cbramod_frozen_lora_qkv_r8_s42_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_lora_qkv_r8_s42_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,16279206,validation_kappa,12,0.5653152861956737,0.5306642713326668,0.554942498936728,0.7695771453261946,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,12,0.565315286196,0.530664271333,0.554942498937,0.769577145326,0.7692293807410913,0,21163006,473332736,15297.18981385231,761.7816763997077
CBraMod,tuev,frozen_probe,none,1024,tuev_cbramod_frozen_probe_s1024_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_probe_s1024_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ1,,,,,frozen,16202406,validation_kappa,12,0.43595292064528185,0.45910019787391104,0.44978759623596287,0.7184126934262124,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,12,0.435952920645,0.459100197874,0.449787596236,0.718412693426,0.7683888699560272,0,21086206,471251968,9193.968410730362,422.1819418787956
CBraMod,tuev,frozen_probe,none,3407,tuev_cbramod_frozen_probe_s3407_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_probe_s3407_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ1,,,,,frozen,16202406,validation_kappa,8,0.4622634660888078,0.4920758607718871,0.4888135786192056,0.737567363919175,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,8,0.462263466089,0.492075860772,0.488813578619,0.737567363919,0.7683888699560272,0,21086206,471251968,9110.534160614014,420.2910777568817
CBraMod,tuev,frozen_probe,none,42,tuev_cbramod_frozen_probe_s42_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_probe_s42_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ1,,,,,frozen,16202406,validation_kappa,5,0.498625760073093,0.49270968095199646,0.47123591970337864,0.7276106191897643,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.498625760073,0.492709680952,0.471235919703,0.72761061919,0.7683888699560272,0,21086206,471251968,8830.54250407219,439.8483021736145
CBraMod,tuev,native_full_finetune,channel_patch,1024,tuev_cbramod_full_channel_patch_s1024_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_patch_s1024_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,,trainable,21145816,validation_kappa,13,0.6255575977854203,0.5274170275146298,0.5750233439124852,0.7790799522252536,UNREVIEWED,,complete_three_seed:native_full_finetune:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,13,0.625557597785,0.527417027515,0.575023343912,0.779079952225,1.0,59608,21145816,571427840,16655.597826242447,782.3284481287003
CBraMod,tuev,native_full_finetune,channel_patch,3407,tuev_cbramod_full_channel_patch_s3407_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_patch_s3407_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,,trainable,21145816,validation_kappa,3,0.6499741122331651,0.6392993336050192,0.6479007690870572,0.8134913312080638,UNREVIEWED,,complete_three_seed:native_full_finetune:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,3,0.649974112233,0.639299333605,0.647900769087,0.813491331208,1.0,59608,21145816,571427840,16827.57442831993,795.1201564550399
CBraMod,tuev,native_full_finetune,channel_patch,42,tuev_cbramod_full_channel_patch_s42_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_patch_s42_r64_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,,trainable,21145816,validation_kappa,2,0.6231449034225783,0.6044132413580896,0.6321316862110228,0.8071421920319624,UNREVIEWED,,complete_three_seed:native_full_finetune:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,2,0.623144903423,0.604413241358,0.632131686211,0.807142192032,1.0,59608,21145816,571427840,20727.719878673553,1022.687703871727
CBraMod,tuev,upper_k_finetune,none,1024,tuev_cbramod_upper2_s1024_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_upper2_s1024_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,,trainable,17007606,validation_kappa,5,0.559305063549036,0.5403012667584285,0.5873000330256613,0.7845457193996405,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,5,0.559305063549,0.540301266758,0.587300033026,0.7845457194,0.8065749713343405,0,21086206,480937984,10913.823330879211,509.4872102737427
CBraMod,tuev,upper_k_finetune,none,3407,tuev_cbramod_upper2_s3407_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_upper2_s3407_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,,trainable,17007606,validation_kappa,3,0.5864484905521598,0.5114654896992662,0.5784001052910468,0.77960981233308,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,3,0.586448490552,0.511465489699,0.578400105291,0.779609812333,0.8065749713343405,0,21086206,480937984,14334.686820745468,673.4506188392639
CBraMod,tuev,upper_k_finetune,none,42,tuev_cbramod_upper2_s42_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_upper2_s42_lr1e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,,trainable,17007606,validation_kappa,9,0.524402037858733,0.5007928748295982,0.5261791368031639,0.7554505800208469,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,9,0.524402037859,0.50079287483,0.526179136803,0.755450580021,0.8065749713343405,0,21086206,480937984,10734.280365943909,521.4182587385178
LaBraM,TUEV,axis_blind,generic_token_control,1024,tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,,PRIMARY_CANDIDATE,RQ2,tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,channel_patch,PAIR_ARTIFACT_UNVERIFIED,0.23717069314297673,frozen,87220,validation_kappa,5,0.4297489266835283,,0.5260672304345931,0.751857384315639,UNREVIEWED,,complete_three_seed:axis_blind:generic_token_control,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.429748926684,0.432212488131,0.526067230435,0.751857384316,0.014765142481424225,86014,5907156,,,
LaBraM,TUEV,axis_blind,generic_token_control,3407,tuev_labram_axis_blind_b213_s3407_b64_lr5e-4_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_axis_blind_b213_s3407_b64_lr5e-4_e15_scale100,,PRIMARY_CANDIDATE,RQ2,tuev_labram_axis_blind_b213_s3407_b64_lr5e-4_e15_scale100,channel_patch,PAIR_ARTIFACT_UNVERIFIED,0.23717069314297673,frozen,87220,validation_kappa,5,0.43082288210020714,,0.5260089006630086,0.7517128976491558,UNREVIEWED,,complete_three_seed:axis_blind:generic_token_control,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.4308228821,0.432506195014,0.526008900663,0.751712897649,0.014765142481424225,86014,5907156,,,
LaBraM,TUEV,axis_blind,generic_token_control,42,tuev_labram_axis_blind_b213_s42_b64_lr5e-4_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_axis_blind_b213_s42_b64_lr5e-4_e15_scale100,,PRIMARY_CANDIDATE,RQ2,tuev_labram_axis_blind_b213_s42_b64_lr5e-4_e15_scale100,channel_patch,PAIR_ARTIFACT_UNVERIFIED,0.23717069314297673,frozen,87220,validation_kappa,5,0.4316529581471065,,0.5286269743140721,0.7532389595752711,UNREVIEWED,,complete_three_seed:axis_blind:generic_token_control,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.431652958147,0.434007536791,0.528626974314,0.753238959575,0.014765142481424225,86014,5907156,,,
LaBraM,TUEV,frozen_native_channel_patch,channel_patch,1024,tuev_labram_frozen_channel_patch_lr5e-4_s1024_b64_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_frozen_channel_patch_lr5e-4_s1024_b64_e15_scale100,,PRIMARY_CANDIDATE,RQ1;RQ2,tuev_labram_axis_blind_b213_s1024_b64_lr5e-4_e15_scale100,channel_patch,PAIR_ARTIFACT_UNVERIFIED,0.23717069314297673,frozen,87016,validation_kappa,3,0.3806402643698943,,0.45672501143136013,0.7089334400412954,UNREVIEWED,,complete_three_seed:frozen_native_channel_patch:channel_patch,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.38064026437,0.344826537568,0.456725011431,0.708933440041,0.014731116826410644,85810,5906952,,,
LaBraM,TUEV,frozen_native_channel_patch,channel_patch,3407,tuev_labram_frozen_channel_patch_lr5e-4_s3407_b64_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_frozen_channel_patch_lr5e-4_s3407_b64_e15_scale100,,PRIMARY_CANDIDATE,RQ1;RQ2,tuev_labram_axis_blind_b213_s3407_b64_lr5e-4_e15_scale100,channel_patch,PAIR_ARTIFACT_UNVERIFIED,0.23717069314297673,frozen,87016,validation_kappa,11,0.3815180323887642,,0.41657264005542294,0.6896527708113209,UNREVIEWED,,complete_three_seed:frozen_native_channel_patch:channel_patch,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.381518032389,0.362165342745,0.416572640055,0.689652770811,0.014731116826410644,85810,5906952,,,
LaBraM,TUEV,frozen_native_channel_patch,channel_patch,42,tuev_labram_frozen_channel_patch_lr5e-4_s42_b64_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_frozen_channel_patch_lr5e-4_s42_b64_e15_scale100,,PRIMARY_CANDIDATE,RQ1;RQ2,tuev_labram_axis_blind_b213_s42_b64_lr5e-4_e15_scale100,channel_patch,PAIR_ARTIFACT_UNVERIFIED,0.23717069314297673,frozen,87016,validation_kappa,5,0.41266905925860636,,0.5104404149071955,0.7408350916780715,UNREVIEWED,,complete_three_seed:frozen_native_channel_patch:channel_patch,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.412669059259,0.395883693802,0.510440414907,0.740835091678,0.014731116826410644,85810,5906952,,,
LaBraM,TUEV,frozen_probe,none,1024,tuev_labram_frozen_dense_lr5e-4_s1024_b64_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_frozen_dense_lr5e-4_s1024_b64_e15_scale100,,PRIMARY_CANDIDATE,RQ1,,,,,frozen,1206,validation_kappa,8,0.3657863675540372,,0.44681521755643017,0.7084236754238097,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.365786367554,0.348329827939,0.446815217556,0.708423675424,0.0002071758428157224,0,5821142,,,
LaBraM,TUEV,frozen_probe,none,3407,tuev_labram_frozen_dense_lr5e-4_s3407_b64_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_frozen_dense_lr5e-4_s3407_b64_e15_scale100,,PRIMARY_CANDIDATE,RQ1,,,,,frozen,1206,validation_kappa,8,0.3657863675540372,,0.44681521755643017,0.7084236754238097,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.365786367554,0.348329827939,0.446815217556,0.708423675424,0.0002071758428157224,0,5821142,,,
LaBraM,TUEV,frozen_probe,none,42,tuev_labram_frozen_dense_lr5e-4_s42_b64_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_frozen_dense_lr5e-4_s42_b64_e15_scale100,,PRIMARY_CANDIDATE,RQ1,,,,,frozen,1206,validation_kappa,8,0.3657863675540372,,0.44681521755643017,0.7084236754238097,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.365786367554,0.348329827939,0.446815217556,0.708423675424,0.0002071758428157224,0,5821142,,,
LaBraM,TUEV,frozen_native_generic,generic,1024,tuev_labram_generic_lr5e-4_s1024_b64_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_generic_lr5e-4_s1024_b64_e15_scale100,,PRIMARY_CANDIDATE,CONTEXT,,,,,frozen,27471,validation_kappa,5,0.4222147152804263,,0.5301822109375504,0.7531304659998824,UNREVIEWED,,complete_three_seed:frozen_native_generic:generic,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.42221471528,0.418823527329,0.530182210938,0.753130466,0.0046979798054077645,26265,5847407,,,
LaBraM,TUEV,frozen_native_generic,generic,3407,tuev_labram_generic_lr5e-4_s3407_b64_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_generic_lr5e-4_s3407_b64_e15_scale100,,PRIMARY_CANDIDATE,CONTEXT,,,,,frozen,27471,validation_kappa,8,0.4424056685285543,,0.5039280129410464,0.7398735643764255,UNREVIEWED,,complete_three_seed:frozen_native_generic:generic,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.442405668529,0.437522710812,0.503928012941,0.739873564376,0.0046979798054077645,26265,5847407,,,
LaBraM,TUEV,frozen_native_generic,generic,42,tuev_labram_generic_lr5e-4_s42_b64_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_generic_lr5e-4_s42_b64_e15_scale100,,PRIMARY_CANDIDATE,CONTEXT,,,,,frozen,27471,validation_kappa,8,0.44534336746787995,,0.5114098197426435,0.7442085989247073,UNREVIEWED,,complete_three_seed:frozen_native_generic:generic,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.445343367468,0.440924385066,0.511409819743,0.744208598925,0.0046979798054077645,26265,5847407,,,
LaBraM,TUEV,lora,qkv,1024,tuev_labram_lora_lr5e-4_s1024_b64_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_lora_lr5e-4_s1024_b64_e15_scale100,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,78006,validation_kappa,6,0.5544674620001503,,0.5778734723674348,0.7815878179803782,UNREVIEWED,,complete_three_seed:lora:qkv,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.554467462,0.540510599441,0.577873472367,0.78158781798,0.013225969329640746,0,5897942,,,
LaBraM,TUEV,lora,qkv,3407,tuev_labram_lora_lr5e-4_s3407_b64_e15_scale100,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/tuev_labram_lora_lr5e-4_s3407_b64_e15_scale100,,PRIMARY_CANDIDATE,CONTEXT,,,,,trainable,78006,validation_kappa,8,0.5977283322538559,,0.5649072383034774,0.7761774282002611,UNREVIEWED,,complete_three_seed:lora:qkv,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.597728332254,0.544622793274,0.564907238303,0.7761774282,0.013225969329640746,0,5897942,,,
