backbone,dataset,artifact_name,artifact_dir,registry_member,registry_contract_valid,classification,complete_test_contract,audit_or_smoke_name,operator_audit_name,method,axis,seed,selected_epoch,balanced_accuracy,cohen_kappa,macro_f1,weighted_f1,macro_f1_reconstructed,metric_source,config_present,local_log_present,checkpoint_best_present,summary_present,final_test_present
CBraMod,TUEV,tuev_cbramod_frozen_channel_patch_s3407_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_channel_patch_s3407_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,interaction_aligned,channel_patch,3407.0,5.0,0.44131067030453225,0.4475318069907215,0.45565671339450664,0.7164435475602838,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_frozen_channel_patch_s42_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_channel_patch_s42_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,interaction_aligned,channel_patch,42.0,13.0,0.44257555777800617,0.4296084848679441,0.4638179195160819,0.7066781414404987,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_frozen_channel_s1024_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_channel_s1024_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,interaction_aligned,channel,1024.0,3.0,0.458060733332084,0.47567725394451243,0.4836023738580106,0.7320292854336291,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_frozen_channel_s3407_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_channel_s3407_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,interaction_aligned,channel,3407.0,8.0,0.4560299455710833,0.46917202998089114,0.4833385663825012,0.7279658510139784,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_frozen_channel_s42_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_channel_s42_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,interaction_aligned,channel,42.0,14.0,0.4535935207170716,0.4481052957013847,0.4725227680440451,0.7175116161469016,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_frozen_generic_s1024_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_generic_s1024_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,generic_bottleneck,none,1024.0,5.0,0.470090624206543,0.4350475564059423,0.4704185500707072,0.7078262531208811,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_frozen_generic_s3407_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_generic_s3407_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,generic_bottleneck,none,3407.0,9.0,0.4663839073369296,0.4498019458688898,0.48218022065964816,0.7170099526665192,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_frozen_generic_s42_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_generic_s42_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,generic_bottleneck,none,42.0,13.0,0.4469931134879503,0.4388536472057195,0.4697045270602682,0.7115076694982526,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_frozen_lora_qkv_r8_s1024_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_lora_qkv_r8_s1024_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,lora,none,1024.0,3.0,0.5510944352881163,0.5481454694624113,0.5203032753126721,0.7650521159912209,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_frozen_lora_qkv_r8_s3407_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_lora_qkv_r8_s3407_lr1e-4_b8_e20,False,,empty_or_unresolved,False,False,False,lora,none,3407.0,,,,,,False,CBraMod/test_metrics.json,True,False,False,False,False
CBraMod,TUEV,tuev_cbramod_frozen_lora_qkv_r8_s3407_lr1e-4_b8_e20_resub,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_lora_qkv_r8_s3407_lr1e-4_b8_e20_resub,True,True,registry_complete,True,False,False,lora,none,3407.0,5.0,0.5487286893225037,0.5310620215897752,0.5287687307521074,0.7577905390019238,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_frozen_lora_qkv_r8_s42_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_lora_qkv_r8_s42_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,lora,none,42.0,12.0,0.5653152861956737,0.554942498936728,0.5306642713326668,0.7695771453261946,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_frozen_patch_s1024_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_patch_s1024_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,interaction_aligned,patch,1024.0,7.0,0.4499536968400317,0.44373585410424665,0.46354773605305977,0.7132791513256591,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_frozen_patch_s3407_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_patch_s3407_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,interaction_aligned,patch,3407.0,11.0,0.4629974887082091,0.44175433012825727,0.48037246213483975,0.7131342516032814,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_frozen_patch_s42_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_patch_s42_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,interaction_aligned,patch,42.0,12.0,0.4529235104920515,0.4475164006818122,0.47255050121362707,0.7170919992681187,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_frozen_probe_s1024_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_probe_s1024_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,frozen_probe,none,1024.0,12.0,0.43595292064528185,0.44978759623596287,0.45910019787391104,0.7184126934262124,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_frozen_probe_s3407_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_probe_s3407_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,frozen_probe,none,3407.0,8.0,0.4622634660888078,0.4888135786192056,0.4920758607718871,0.737567363919175,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_frozen_probe_s42_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_probe_s42_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,frozen_probe,none,42.0,5.0,0.498625760073093,0.47123591970337864,0.49270968095199646,0.7276106191897643,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_full_channel_patch_s1024_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_patch_s1024_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,native_full_finetune,channel_patch,1024.0,13.0,0.6255575977854203,0.5750233439124852,0.5274170275146298,0.7790799522252536,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_full_channel_patch_s3407_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_patch_s3407_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,native_full_finetune,channel_patch,3407.0,3.0,0.6499741122331651,0.6479007690870572,0.6392993336050192,0.8134913312080638,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_full_channel_patch_s42_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_patch_s42_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,native_full_finetune,channel_patch,42.0,2.0,0.6231449034225783,0.6321316862110228,0.6044132413580896,0.8071421920319624,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_full_channel_s1024_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_s1024_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,native_full_finetune,channel,1024.0,3.0,0.6449808096065971,0.6733939326449998,0.63155820050919,0.8290916758247825,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_full_channel_s3407_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_s3407_r64_lr1e-4_b8_e20,False,,empty_or_unresolved,False,False,False,native_full_finetune,channel,3407.0,,,,,,False,CBraMod/test_metrics.json,True,False,False,False,False
CBraMod,TUEV,tuev_cbramod_full_channel_s3407_r64_lr1e-4_b8_e20_resub,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_s3407_r64_lr1e-4_b8_e20_resub,True,True,registry_complete,True,False,False,native_full_finetune,channel,3407.0,2.0,0.6233241129757232,0.6509565440552678,0.6154999417524106,0.8199102685218411,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_full_channel_s42_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_s42_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,native_full_finetune,channel,42.0,9.0,0.6017625967860664,0.5841390564625697,0.5392126114032741,0.7866767857436044,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_full_patch_s1024_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_patch_s1024_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,native_full_finetune,patch,1024.0,3.0,0.6508906658813526,0.6654438336693299,0.620705980891353,0.8283090449679582,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_full_patch_s3407_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_patch_s3407_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,native_full_finetune,patch,3407.0,4.0,0.639681344472225,0.632310236628074,0.6373577512157605,0.8095093952798046,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_full_patch_s42_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_patch_s42_r64_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,native_full_finetune,patch,42.0,4.0,0.6273666265213005,0.6115365243712909,0.5773766381450679,0.7981348324468086,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_headdropout03_frozen_channel_patch_s42_w3_e15_h1e-4_a5e-6_as0p05,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_headdropout03_frozen_channel_patch_s42_w3_e15_h1e-4_a5e-6_as0p05,True,True,registry_complete,True,False,False,interaction_aligned,channel_patch,42.0,1.0,0.37186728119141854,0.46079605146847846,0.3845042516730894,0.7216808008316484,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_headdropout03_frozen_probe_s42_w3_e15_h1e-4,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_headdropout03_frozen_probe_s42_w3_e15_h1e-4,True,True,registry_complete,True,False,False,frozen_probe,none,42.0,1.0,0.37244340177661356,0.46128933554765383,0.38517877680957247,0.7219589907303363,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_stability15_dense_s42_w3_e15_h1e-4,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_stability15_dense_s42_w3_e15_h1e-4,True,True,registry_complete,True,False,False,full_finetune,none,42.0,2.0,0.5963100483863496,0.5712902686942314,0.5640741580704859,0.7818685415612505,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_stability15_frozen_channel_patch_s42_w3_e15_h1e-4_a2p5e-5_as0p25,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_stability15_frozen_channel_patch_s42_w3_e15_h1e-4_a2p5e-5_as0p25,True,True,registry_complete,True,False,False,interaction_aligned,channel_patch,42.0,1.0,0.3982741140367863,0.48169340158610685,0.41864502794550645,0.7331636225658572,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_stability15_frozen_channel_patch_s42_w3_e15_h1e-4_a5e-6_as0p05,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_stability15_frozen_channel_patch_s42_w3_e15_h1e-4_a5e-6_as0p05,True,True,registry_complete,True,False,False,interaction_aligned,channel_patch,42.0,1.0,0.3982741140367863,0.48169340158610685,0.41864502794550645,0.7331636225658572,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_stability15_frozen_channel_s42_w3_e15_h1e-4_a2p5e-5_as0p25_resub2,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_stability15_frozen_channel_s42_w3_e15_h1e-4_a2p5e-5_as0p25_resub2,True,True,registry_complete,True,False,False,interaction_aligned,channel,42.0,1.0,0.3982741140367863,0.48169340158610685,0.41864502794550645,0.7331636225658572,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_stability15_frozen_patch_s42_w3_e15_h1e-4_a2p5e-5_as0p25_resub2,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_stability15_frozen_patch_s42_w3_e15_h1e-4_a2p5e-5_as0p25_resub2,True,True,registry_complete,True,False,False,interaction_aligned,patch,42.0,1.0,0.3982741140367863,0.48169340158610685,0.41864502794550645,0.7331636225658572,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_stability15_frozen_probe_s42_w3_e15_h1e-4_resub,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_stability15_frozen_probe_s42_w3_e15_h1e-4_resub,True,True,registry_complete,True,False,False,frozen_probe,none,42.0,1.0,0.3982741140367863,0.48169340158610685,0.41864502794550645,0.7331636225658572,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_upper2_s1024_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_upper2_s1024_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,upper_k_finetune,none,1024.0,5.0,0.559305063549036,0.5873000330256613,0.5403012667584285,0.7845457193996405,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_upper2_s3407_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_upper2_s3407_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,upper_k_finetune,none,3407.0,3.0,0.5864484905521598,0.5784001052910468,0.5114654896992662,0.77960981233308,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_cbramod_upper2_s42_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_upper2_s42_lr1e-4_b8_e20,True,True,registry_complete,True,False,False,upper_k_finetune,none,42.0,9.0,0.524402037858733,0.5261791368031639,0.5007928748295982,0.7554505800208469,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_smoke_channel_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_smoke_channel_s42,True,True,registry_complete,True,True,False,interaction_aligned,channel,42.0,1.0,0.5,0.0,0.12820512820512822,0.4807692307692308,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,TUEV,tuev_smoke_dense_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_smoke_dense_s42,True,True,registry_complete,True,True,False,full_finetune,none,42.0,1.0,0.5,0.0,0.12820512820512822,0.4807692307692308,False,CBraMod/test_metrics.json,True,False,False,True,False
LaBraM,FACED,faced_final_frozen_dense_s1024_b32_lr7e-4_e80_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_final_frozen_dense_s1024_b32_lr7e-4_e80_test,False,,preflight_or_config_only,False,False,False,unknown,none,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,False,False,False,False
LaBraM,FACED,faced_final_frozen_dense_s3407_b32_lr7e-4_e80_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_final_frozen_dense_s3407_b32_lr7e-4_e80_test,False,,preflight_or_config_only,False,False,False,unknown,none,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,False,False,False,False
LaBraM,FACED,faced_final_frozen_dense_s42_b32_lr7e-4_e80_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_final_frozen_dense_s42_b32_lr7e-4_e80_test,False,,preflight_or_config_only,False,False,False,unknown,none,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,False,False,False,False
LaBraM,FACED,faced_final_frozen_patch_s1024_b32_lr7e-4_e80_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_final_frozen_patch_s1024_b32_lr7e-4_e80_test,False,,preflight_or_config_only,False,False,False,unknown,patch,1024.0,,,,,,False,LaBraM/final_test.json:primary_test,True,False,False,False,False
LaBraM,FACED,faced_final_frozen_patch_s3407_b32_lr7e-4_e80_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_final_frozen_patch_s3407_b32_lr7e-4_e80_test,False,,preflight_or_config_only,False,False,False,unknown,patch,3407.0,,,,,,False,LaBraM/final_test.json:primary_test,True,False,False,False,False
LaBraM,FACED,faced_final_frozen_patch_s42_b32_lr7e-4_e80_test,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_final_frozen_patch_s42_b32_lr7e-4_e80_test,False,,preflight_or_config_only,False,False,False,unknown,patch,42.0,,,,,,False,LaBraM/final_test.json:primary_test,True,False,False,False,False
